2.33490e+00;-5.03779e-02
1.30118e+00;-1.07958e-01
-3.03230e-01;-1.72260e+00
7.20938e-01;-1.50234e-01
-1.90678e+00;-2.32871e-01
-7.07593e-01;-4.46377e-01
7.62415e-01;-1.68214e+00
5.24058e-01;1.57135e+00
5.24609e-01;-1.42571e+00
4.31443e-01;1.17701e+00
-1.06514e+00;-1.08947e+00
-1.15727e+00;7.04957e-02
5.26864e-01;-2.10314e+00
1.76444e+00;-3.50867e-02
-4.92280e-01;-2.17699e-02
1.54940e+00;3.00115e-01
3.00786e+00;9.65790e-01
-2.62930e+00;-1.00264e+00
-7.55302e-01;-2.05454e+00
-3.72235e-01;2.86236e+00
1.04913e+00;-7.96852e-01
1.54047e+00;1.01056e+00
5.94183e-01;-4.66385e-01
8.31899e-01;1.22789e+00
-1.09889e+00;-4.86875e-01
-8.69416e-02;-1.52466e+00
-8.36606e-01;4.76636e-01
4.54993e-01;-8.51918e-01
-1.76110e-01;-2.27069e+00
8.31436e-01;-2.48698e+00
2.21695e-01;1.46830e+00
-1.11237e-01;1.38238e+00
-3.88904e-01;8.99046e-01
1.09691e+00;1.33042e+00
7.38723e-01;3.38360e-01
1.24089e-01;7.88710e-01
1.90737e-01;-5.30813e-01
8.24411e-01;1.77557e-01
8.03714e-01;-1.77925e+00
1.89786e-01;1.43074e+00
4.57734e-01;3.95455e-01
-1.56151e-01;-4.28275e-03
1.91194e-01;1.12325e+00
1.38872e-01;2.30430e-01
-6.84654e-01;-4.36177e-01
1.07953e+00;-1.00788e+00
4.10223e-01;-6.72030e-01
-5.61002e-02;-1.52441e-02
-5.80291e-02;-1.27657e+00
-4.44672e-01;-4.08154e-01
-7.72549e-01;2.47653e-01
3.06035e-01;-6.44116e-01
-1.86620e+00;1.95459e-02
-1.52021e+00;-1.77757e+00
-1.18868e-01;-8.93327e-02
3.65185e-01;8.44852e-01
-2.04655e+00;6.28918e-01
-2.45017e-01;-1.68141e+00
-1.64589e+00;9.38184e-01
3.11633e-01;1.26998e-01
-6.31420e-01;-1.27450e-01
3.95904e-02;2.10043e+00
-1.96518e-01;1.34895e+00
-7.38532e-01;5.72931e-01
1.86795e+00;-1.86806e+00
-8.89989e-01;-9.12095e-01
2.25985e-01;4.68639e-01
-7.36480e-01;1.25122e+00
1.53338e-01;-2.47607e+00
4.98974e-01;1.04468e+00
-1.78509e+00;3.13679e-01
-1.61453e+00;1.82877e-01
-2.32210e+00;1.99185e-01
-4.28087e-01;-3.05737e-01
8.39997e-01;4.96339e-01
-9.79695e-02;8.73095e-01
-3.94118e-01;-1.66010e+00
-1.38145e-01;-4.45563e-01
-8.13214e-01;4.11492e-01
9.24418e-01;2.52182e-01
4.21355e-01;-2.96825e-01
2.38612e-01;-2.01410e-02
1.38306e+00;-2.91213e-01
3.17082e-01;1.64917e+00
-1.30901e-01;1.15793e-01
-9.98880e-01;1.13802e+00
-1.10782e+00;5.85577e-02
-4.89319e-01;1.51095e-01
-1.93179e-02;-6.75714e-01
-3.34247e-01;2.83768e-01
8.96170e-01;-8.27898e-01
6.72838e-01;-7.87597e-01
-1.30902e+00;-5.85198e-01
1.46629e+00;-6.81309e-01
-1.86979e+00;3.71458e-02
-1.44093e+00;-2.85599e-02
-6.98903e-01;-4.31881e-01
5.46736e-01;-3.71469e-01
7.76223e-01;-2.14375e+00
8.76498e-01;2.82069e+00
1.53508e+00;2.85695e-01
-1.45104e+00;-2.04920e+00
3.31327e-01;4.88659e-01
-2.93339e-01;-4.80025e-01
-4.72997e-01;-2.36619e-02
-1.01429e+00;1.24768e+00
-2.57709e-01;-1.93224e+00
-2.04363e-01;-9.90986e-01
-1.77052e-01;1.09718e-01
-2.29486e-02;-4.14596e-01
3.97967e-01;6.16748e-01
7.43601e-01;-7.25565e-01
-7.45910e-01;5.81122e-01
-1.22882e-01;4.37533e-02
-4.23310e-01;1.53403e-01
4.61783e-01;7.19485e-01
4.06437e-01;-9.18423e-01
-4.18319e-01;-3.02027e-01
8.66396e-01;-1.14437e+00
2.20116e+00;5.67464e-01
-1.52721e+00;-1.50725e-01
-1.95636e+00;-4.41496e-01
-8.71744e-01;-1.39781e+00
-3.54183e-01;1.70004e+00
-8.64871e-01;-5.15265e-02
-1.46721e+00;-1.26081e+00
-1.91929e+00;-3.66387e-01
2.48255e+00;2.59629e-01
-7.11910e-02;-1.05395e+00
-7.77352e-01;3.11781e-01
-1.01222e+00;1.03610e-02
4.09841e-01;-1.17639e-01
-2.82692e-01;1.45036e+00
1.04549e+00;-7.70911e-01
3.28265e-01;7.19724e-01
-8.45331e-01;1.21775e+00
-3.57364e-01;-1.23080e+00
-4.78779e-01;8.12349e-01
9.33031e-02;-7.94597e-01
5.67578e-01;-6.85336e-02
-4.81064e-01;8.63041e-01
1.09483e+00;1.06362e+00
-5.06154e-01;-5.74866e-01
1.10625e+00;1.90566e+00
5.88660e-01;9.87749e-01
7.34455e-01;1.08853e+00
1.62094e-01;3.64020e-01
2.23140e+00;8.27909e-01
6.69208e-01;1.16244e-01
4.84636e-01;7.34962e-01
1.55393e+00;-2.54121e+00
2.07459e+00;4.22695e-02
-6.79222e-01;-1.25361e+00
-2.74489e+00;-1.62730e-02
5.00144e-02;4.31295e-01
-2.23687e+00;2.43562e+00
-7.55718e-03;-1.34589e-01
2.92057e-01;-6.01071e-01
-8.91535e-01;-1.05769e+00
2.49613e-01;1.17741e+00
1.09171e-01;-7.99659e-01
3.03902e-01;-6.10344e-01
9.41209e-01;7.86907e-01
1.15533e-01;3.32035e-01
-8.86970e-01;1.98551e-01
7.89267e-01;1.03296e+00
9.59399e-02;7.83425e-01
-3.29086e-01;3.85765e-01
-1.77815e-01;8.42370e-01
1.14494e+00;-1.86370e+00
-3.15310e-01;-8.81875e-01
-2.77593e-01;-7.84614e-02
2.06119e-02;-9.00368e-01
-7.48060e-01;1.81851e+00
3.14959e+00;-7.96541e-01
8.28007e-01;7.74919e-01
1.13818e+00;-6.29674e-01
1.22357e-01;-1.51188e+00
4.39956e-01;3.91333e-02
-8.20298e-02;2.39060e+00
7.74836e-01;-9.79094e-01
1.05271e+00;-3.46434e-01
3.58420e-01;-1.41945e-01
1.92650e+00;-3.46474e-01
-2.65379e-02;-1.07277e+00
2.15557e-01;-1.16209e-01
7.64059e-01;1.67339e-01
-1.48202e+00;-1.04222e+00
-6.38516e-01;1.01229e+00
-3.44395e-01;-5.17668e-01
8.96461e-01;-2.48101e+00
1.01555e+00;2.53012e+00
9.65127e-01;-6.24010e-02
-2.89070e-01;-2.05262e-01
3.87955e-01;8.87052e-01
7.38739e-01;1.37563e+00
-1.55820e+00;2.30040e+00
1.88314e+00;1.68214e+00
4.37099e-01;1.72161e+00
-5.09116e-01;1.18235e+00
-3.66136e-02;5.48009e-01
-1.89734e+00;9.83392e-01
1.36545e-01;1.23617e+00
-1.32798e-01;5.04383e-01
3.87135e-01;2.56678e-01
2.33105e+00;4.99417e-01
2.55245e-01;5.38280e-01
-4.42483e-01;-1.94865e-01
-8.95542e-01;-1.89566e-01
-4.26690e-01;3.57044e-01
-7.17770e-01;-1.27922e+00
-9.80302e-02;8.91916e-01
2.02654e+00;-1.23934e-01
-1.38058e-01;-2.84217e-01
-4.82476e-01;-6.88048e-01
-4.94809e-02;2.14654e-01
8.47684e-01;-5.98384e-01
-1.50532e+00;-7.04056e-01
-7.55869e-01;-1.26922e+00
-1.12173e+00;9.95769e-01
9.00550e-01;-1.07039e+00
2.48433e-01;7.54489e-01
-1.23730e+00;-6.00823e-01
-1.15467e+00;-6.49798e-01
