6.54053e-02;9.96567e-01
4.26408e-01;9.86825e-01
2.16612e-01;7.22268e-01
7.62494e-01;9.67302e-01
1.58023e-01;5.19341e-01
7.04709e-01;5.89570e-01
1.81692e-01;8.17728e-01
2.53626e-01;1.98767e-01
3.15394e-01;8.06116e-01
4.55781e-01;1.94081e-01
3.13258e-01;6.26797e-01
5.10625e-01;4.90317e-01
9.53313e-02;7.89066e-01
2.10716e-01;9.96836e-01
8.85674e-01;5.07034e-01
2.87840e-01;3.04509e-02
6.80576e-03;4.94479e-02
1.90773e-02;5.57982e-01
9.10981e-02;6.93931e-01
1.55169e-02;2.70582e-01
4.19865e-01;8.96617e-01
1.83206e-01;9.24027e-02
7.51801e-01;8.94086e-01
3.32910e-01;1.55228e-01
4.85633e-01;5.66379e-01
3.11589e-01;7.40934e-01
6.29049e-01;4.17580e-01
6.27262e-01;8.28072e-01
7.47563e-02;7.37681e-01
3.21234e-02;8.01349e-01
3.32032e-01;2.26150e-01
3.82255e-01;2.62779e-01
6.18929e-01;3.14978e-01
2.26137e-01;1.40263e-01
7.18852e-01;6.83594e-02
7.27071e-01;2.25164e-01
8.52935e-01;8.04903e-01
7.00760e-01;3.37622e-02
1.48698e-01;8.17526e-01
3.52919e-01;2.29011e-01
8.32808e-01;1.13403e-01
9.87873e-01;5.04364e-01
5.22506e-01;2.23167e-01
9.64455e-01;1.63678e-01
7.19283e-01;5.90279e-01
3.36015e-01;8.80461e-01
7.33481e-01;8.37225e-01
9.98312e-01;5.42228e-01
4.41978e-01;7.42770e-01
8.33467e-01;6.18189e-01
7.19584e-01;4.50627e-01
7.75481e-01;8.20593e-01
1.75250e-01;4.98333e-01
6.48681e-02;6.37396e-01
9.89006e-01;6.02572e-01
6.54707e-01;1.85066e-01
1.01069e-01;4.52549e-01
2.36078e-01;7.26970e-01
1.66199e-01;4.17545e-01
9.44951e-01;6.15889e-02
8.12640e-01;5.31699e-01
1.10065e-01;2.47000e-01
3.94893e-01;2.73024e-01
6.46075e-01;3.94991e-01
3.05177e-02;8.74995e-01
4.43970e-01;6.26952e-01
8.73414e-01;1.78489e-01
3.48548e-01;3.34671e-01
4.60872e-02;7.59844e-01
5.11624e-01;1.79081e-01
1.93501e-01;4.72316e-01
2.67116e-01;4.82049e-01
6.61454e-02;4.86381e-01
8.70779e-01;5.98706e-01
6.21280e-01;8.49390e-02
6.79807e-01;2.67784e-01
2.33252e-01;7.12903e-01
8.96905e-01;7.02150e-01
6.60128e-01;4.25445e-01
6.31869e-01;4.23862e-02
8.75620e-01;9.02325e-01
9.71737e-01;9.86598e-01
3.68311e-01;9.66971e-01
2.44108e-01;2.19769e-01
9.84844e-01;3.84735e-01
3.17769e-01;3.64651e-01
5.40451e-01;4.91595e-01
8.77103e-01;4.52333e-01
7.95741e-01;7.45451e-01
9.08352e-01;3.87971e-01
4.75082e-01;8.81299e-01
5.84786e-01;8.62520e-01
3.57724e-01;5.66909e-01
2.70606e-01;9.30773e-01
1.73991e-01;4.96839e-01
3.53967e-01;5.03154e-01
7.13557e-01;5.88093e-01
8.03760e-01;9.05018e-01
7.43405e-02;8.05291e-01
1.27495e-02;2.02050e-01
2.95514e-01;2.92855e-02
4.27510e-02;6.51938e-01
8.40059e-01;1.55171e-01
8.53648e-01;6.62698e-01
8.93916e-01;5.07955e-01
2.74517e-01;3.58636e-01
1.49572e-01;7.28897e-01
5.99351e-01;7.17633e-01
9.78541e-01;4.11705e-01
9.17403e-01;7.41199e-01
7.63855e-01;1.58798e-01
5.82927e-01;8.76954e-01
6.39517e-01;3.94663e-01
9.91529e-01;4.45559e-01
9.03606e-01;4.44667e-01
6.93884e-01;1.59185e-01
6.03900e-01;8.16309e-01
8.75373e-01;5.99526e-01
3.56967e-01;8.53137e-01
7.55044e-02;4.01561e-02
3.08033e-01;5.15657e-01
1.33836e-01;5.35325e-01
2.57457e-01;6.61251e-01
2.21398e-01;2.82690e-01
6.87063e-01;5.09471e-01
1.53943e-01;6.12981e-01
1.48235e-01;5.30021e-01
4.43681e-02;1.65844e-02
5.72388e-01;7.39266e-01
7.04165e-01;4.39292e-01
5.99088e-01;4.98371e-01
9.13105e-01;9.55513e-01
3.35634e-01;2.80637e-01
4.30128e-01;8.98878e-01
7.31338e-01;1.81895e-01
3.33288e-01;3.46576e-01
4.39866e-01;7.05026e-01
6.41100e-01;3.34761e-01
7.26116e-01;7.68603e-01
8.49234e-01;9.80875e-01
6.13772e-01;3.30932e-01
3.11933e-01;1.22698e-01
7.45775e-01;6.35103e-01
8.82429e-02;1.66290e-01
5.16292e-01;1.64463e-01
4.22248e-01;1.55532e-01
9.23677e-01;1.83325e-01
5.88774e-02;5.65449e-02
7.93997e-01;2.73728e-02
6.78738e-01;1.57219e-01
1.18407e-02;8.37348e-01
1.16152e-01;3.24231e-03
3.61879e-01;6.70974e-01
2.31132e-02;5.00944e-01
9.10048e-01;2.31626e-01
4.22000e-03;3.68234e-01
9.90956e-01;7.41073e-01
7.99881e-01;8.21986e-01
3.84132e-01;6.38534e-01
4.84666e-01;2.16751e-01
7.22031e-01;7.71595e-01
7.92599e-01;8.23527e-01
4.71164e-01;1.10827e-01
9.40073e-01;1.96707e-01
6.61617e-01;4.64950e-01
4.29567e-01;1.46159e-01
7.32362e-01;2.30606e-01
8.79364e-01;3.62407e-01
6.90318e-01;2.83110e-01
